expid_x,peakid,death,deathclass,deathdate,deathhgtm,deathtype,hired
CHOY97102,CHOY,False,No death,1900-01-01,0,No death,False
CHOY97102,CHOY,False,No death,1900-01-01,0,No death,True
CHOY97103,CHOY,False,No death,1900-01-01,0,No death,False
CHOY97104,CHOY,False,No death,1900-01-01,0,No death,False
CHOY97104,CHOY,False,No death,1900-01-01,0,No death,True
CHOY97105,CHOY,False,No death,1900-01-01,0,No death,False
CHOY97106,CHOY,False,No death,1900-01-01,0,No death,False
CHOY97107,CHOY,False,No death,1900-01-01,0,No death,False
CHOY97110,CHOY,False,No death,1900-01-01,0,No death,False
CHOY97111,CHOY,False,No death,1900-01-01,0,No death,False
CHOY97112,CHOY,False,No death,1900-01-01,0,No death,False
CHOY97113,CHOY,False,No death,1900-01-01,0,No death,False
CHOY97113,CHOY,False,No death,1900-01-01,0,No death,True
CHOY97114,CHOY,False,No death,1900-01-01,0,No death,False
CHOY97115,CHOY,False,No death,1900-01-01,0,No death,False
CHOY97116,CHOY,False,No death,1900-01-01,0,No death,False
CHOY97116,CHOY,False,No death,1900-01-01,0,No death,True
CHOY97109,CHOY,False,No death,1900-01-01,0,No death,False
CHOY97301,CHOY,False,No death,1900-01-01,0,No death,False
CHOY97301,CHOY,False,No death,1900-01-01,0,No death,True
CHOY97302,CHOY,False,No death,1900-01-01,0,No death,False
CHOY97302,CHOY,False,No death,1900-01-01,0,No death,True
CHOY97303,CHOY,False,No death,1900-01-01,0,No death,False
CHOY97303,CHOY,False,No death,1900-01-01,0,No death,True
CHOY97304,CHOY,False,No death,1900-01-01,0,No death,False
CHOY97304,CHOY,False,No death,1900-01-01,0,No death,True
CHOY97305,CHOY,False,No death,1900-01-01,0,No death,False
CHOY97305,CHOY,False,No death,1900-01-01,0,No death,True
CHOY97306,CHOY,False,No death,1900-01-01,0,No death,False
CHOY97306,CHOY,False,No death,1900-01-01,0,No death,True
CHOY97307,CHOY,False,No death,1900-01-01,0,No death,False
CHOY97308,CHOY,False,No death,1900-01-01,0,No death,False
CHOY97309,CHOY,False,No death,1900-01-01,0,No death,False
CHOY97310,CHOY,False,No death,1900-01-01,0,No death,False
CHOY97310,CHOY,False,No death,1900-01-01,0,No death,True
CHOY97311,CHOY,False,No death,1900-01-01,0,No death,False
CHOY97312,CHOY,False,No death,1900-01-01,0,No death,False
CHOY97313,CHOY,False,No death,1900-01-01,0,No death,False
CHOY97314,CHOY,False,No death,1900-01-01,0,No death,False
CHOY97315,CHOY,False,No death,1900-01-01,0,No death,False
CHOY97315,CHOY,False,No death,1900-01-01,0,No death,True
CHOY97316,CHOY,False,No death,1900-01-01,0,No death,False
CHOY97316,CHOY,False,No death,1900-01-01,0,No death,True
CHOY97317,CHOY,False,No death,1900-01-01,0,No death,False
CHOY97318,CHOY,False,No death,1900-01-01,0,No death,False
CHOY97319,CHOY,False,No death,1900-01-01,0,No death,False
CHOY97320,CHOY,False,No death,1900-01-01,0,No death,False
CHOY97320,CHOY,False,No death,1900-01-01,0,No death,True
CHOY97321,CHOY,False,No death,1900-01-01,0,No death,False
CHOY98101,CHOY,False,No death,1900-01-01,0,No death,False
CHOY98101,CHOY,True,Route preparation,1998-04-30,7000,Illness (non-AMS),False
CHOY98102,CHOY,False,No death,1900-01-01,0,No death,False
CHOY98103,CHOY,False,No death,1900-01-01,0,No death,False
CHOY98104,CHOY,False,No death,1900-01-01,0,No death,False
CHOY98105,CHOY,False,No death,1900-01-01,0,No death,False
CHOY98106,CHOY,False,No death,1900-01-01,0,No death,False
CHOY98107,CHOY,False,No death,1900-01-01,0,No death,False
CHOY98107,CHOY,False,No death,1900-01-01,0,No death,True
CHOY98108,CHOY,False,No death,1900-01-01,0,No death,False
CHOY98108,CHOY,False,No death,1900-01-01,0,No death,True
CHOY98109,CHOY,False,No death,1900-01-01,0,No death,False
CHOY98110,CHOY,False,No death,1900-01-01,0,No death,False
CHOY98110,CHOY,False,No death,1900-01-01,0,No death,True
CHOY98111,CHOY,False,No death,1900-01-01,0,No death,False
CHOY98112,CHOY,False,No death,1900-01-01,0,No death,False
CHOY98112,CHOY,True,Descending from summit bid,1998-05-13,7500,Fall,False
CHOY98113,CHOY,False,No death,1900-01-01,0,No death,False
CHOY98114,CHOY,False,No death,1900-01-01,0,No death,False
CHOY98115,CHOY,False,No death,1900-01-01,0,No death,False
CHOY98116,CHOY,False,No death,1900-01-01,0,No death,False
DHA155101,DHA1,False,No death,1900-01-01,0,No death,False
DHA156101,DHA1,False,No death,1900-01-01,0,No death,False
DHA169101,DHA1,True,Route preparation,1969-04-28,5335,Avalanche,False
DHA169101,DHA1,False,No death,1900-01-01,0,No death,False
DHA173101,DHA1,False,No death,1900-01-01,0,No death,False
DHA173101,DHA1,False,No death,1900-01-01,0,No death,True
DHA175101,DHA1,False,No death,1900-01-01,0,No death,False
DHA175101,DHA1,True,Route preparation,1975-03-26,4500,Avalanche,False
DHA176101,DHA1,False,No death,1900-01-01,0,No death,False
DHA177101,DHA1,False,No death,1900-01-01,0,No death,False
DHA177301,DHA1,False,No death,1900-01-01,0,No death,False
DHA178101,DHA1,False,No death,1900-01-01,0,No death,False
DHA178101,DHA1,True,Route preparation,1978-04-21,6500,Fall,False
DHA178301,DHA1,False,No death,1900-01-01,0,No death,False
DHA178301,DHA1,True,Route preparation,1978-09-23,6500,Avalanche,False
DHA178301,DHA1,True,Route preparation,1978-10-20,6450,Fall,False
DHA178302,DHA1,False,No death,1900-01-01,0,No death,False
DHA179101,DHA1,False,No death,1900-01-01,0,No death,False
DHA179101,DHA1,False,No death,1900-01-01,0,No death,True
DHA179102,DHA1,False,No death,1900-01-01,0,No death,False
DHA179102,DHA1,True,Route preparation,1979-05-14,0,Exhaustion,False
DHA179102,DHA1,True,Route preparation,1979-05-13,7600,Avalanche,False
DHA179301,DHA1,False,No death,1900-01-01,0,No death,False
DHA180101,DHA1,False,No death,1900-01-01,0,No death,False
DHA180101,DHA1,False,No death,1900-01-01,0,No death,True
DHA180102,DHA1,False,No death,1900-01-01,0,No death,False
DHA180301,DHA1,False,No death,1900-01-01,0,No death,False
DHA180301,DHA1,True,Route preparation,1980-10-07,5900,Avalanche,False
DHA180302,DHA1,False,No death,1900-01-01,0,No death,False
DHA181101,DHA1,False,No death,1900-01-01,0,No death,False
DHA181101,DHA1,True,Route preparation,1981-05-24,7400,Exposure / frostbite,False
DHA181102,DHA1,False,No death,1900-01-01,0,No death,False
DHA181103,DHA1,False,No death,1900-01-01,0,No death,False
DHA181301,DHA1,False,No death,1900-01-01,0,No death,False
DHA181302,DHA1,False,No death,1900-01-01,0,No death,False
DHA182101,DHA1,False,No death,1900-01-01,0,No death,False
DHA182101,DHA1,False,No death,1900-01-01,0,No death,True
DHA182301,DHA1,False,No death,1900-01-01,0,No death,False
DHA182302,DHA1,False,No death,1900-01-01,0,No death,False
DHA182401,DHA1,False,No death,1900-01-01,0,No death,False
DHA182401,DHA1,False,No death,1900-01-01,0,No death,True
DHA183101,DHA1,False,No death,1900-01-01,0,No death,False
DHA183102,DHA1,False,No death,1900-01-01,0,No death,False
DHA183301,DHA1,True,Death enroute BC,1983-11-07,4500,Illness (non-AMS),False
DHA183301,DHA1,False,No death,1900-01-01,0,No death,False
DHA183302,DHA1,False,No death,1900-01-01,0,No death,False
DHA183303,DHA1,False,No death,1900-01-01,0,No death,False
DHA184101,DHA1,False,No death,1900-01-01,0,No death,False
DHA184301,DHA1,False,No death,1900-01-01,0,No death,False
DHA184301,DHA1,True,Descending from summit bid,1984-10-23,8000,Fall,False
DHA184302,DHA1,False,No death,1900-01-01,0,No death,False
DHA184401,DHA1,False,No death,1900-01-01,0,No death,False
DHA184402,DHA1,False,No death,1900-01-01,0,No death,False
DHA185101,DHA1,False,No death,1900-01-01,0,No death,False
DHA185102,DHA1,False,No death,1900-01-01,0,No death,False
DHA185301,DHA1,False,No death,1900-01-01,0,No death,False
DHA185302,DHA1,False,No death,1900-01-01,0,No death,False
DHA185302,DHA1,False,No death,1900-01-01,0,No death,True
DHA185303,DHA1,False,No death,1900-01-01,0,No death,False
DHA185401,DHA1,False,No death,1900-01-01,0,No death,False
DHA186101,DHA1,False,No death,1900-01-01,0,No death,False
DHA186102,DHA1,False,No death,1900-01-01,0,No death,False
DHA186301,DHA1,False,No death,1900-01-01,0,No death,False
DHA186301,DHA1,True,Death at BC / ABC,1986-09-21,3700,Illness (non-AMS),False
DHA186302,DHA1,False,No death,1900-01-01,0,No death,False
DHA186303,DHA1,False,No death,1900-01-01,0,No death,False
DHA186401,DHA1,False,No death,1900-01-01,0,No death,False
DHA186402,DHA1,False,No death,1900-01-01,0,No death,False
DHA187101,DHA1,False,No death,1900-01-01,0,No death,False
DHA187101,DHA1,False,No death,1900-01-01,0,No death,True
DHA187301,DHA1,False,No death,1900-01-01,0,No death,False
DHA187301,DHA1,False,No death,1900-01-01,0,No death,True
DHA187302,DHA1,False,No death,1900-01-01,0,No death,False
DHA187303,DHA1,False,No death,1900-01-01,0,No death,False
DHA187304,DHA1,False,No death,1900-01-01,0,No death,False
DHA187401,DHA1,False,No death,1900-01-01,0,No death,False
DHA187401,DHA1,False,No death,1900-01-01,0,No death,True
DHA187402,DHA1,False,No death,1900-01-01,0,No death,False
DHA188301,DHA1,False,No death,1900-01-01,0,No death,False
DHA188302,DHA1,False,No death,1900-01-01,0,No death,False
DHA188303,DHA1,False,No death,1900-01-01,0,No death,False
DHA188304,DHA1,False,No death,1900-01-01,0,No death,False
DHA189101,DHA1,False,No death,1900-01-01,0,No death,False
DHA189102,DHA1,False,No death,1900-01-01,0,No death,False
DHA189102,DHA1,False,No death,1900-01-01,0,No death,True
DHA189103,DHA1,False,No death,1900-01-01,0,No death,False
DHA189104,DHA1,False,No death,1900-01-01,0,No death,False
DHA189105,DHA1,False,No death,1900-01-01,0,No death,False
DHA189106,DHA1,False,No death,1900-01-01,0,No death,False
DHA189301,DHA1,False,No death,1900-01-01,0,No death,False
DHA189301,DHA1,True,Ascending in summit bid,1989-10-09,7600,Disappearance (unexplained),False
DHA189302,DHA1,False,No death,1900-01-01,0,No death,False
DHA189303,DHA1,False,No death,1900-01-01,0,No death,False
DHA189303,DHA1,True,Route preparation,1989-09-25,6900,Avalanche,True
DHA189304,DHA1,False,No death,1900-01-01,0,No death,False
DHA189305,DHA1,False,No death,1900-01-01,0,No death,False
DHA189306,DHA1,False,No death,1900-01-01,0,No death,False
DHA189401,DHA1,False,No death,1900-01-01,0,No death,False
DHA189402,DHA1,True,Route preparation,1989-12-25,6400,Avalanche,False
DHA189402,DHA1,False,No death,1900-01-01,0,No death,False
DHA189402,DHA1,True,Route preparation,1989-12-25,6400,Avalanche,True
DHA190101,DHA1,False,No death,1900-01-01,0,No death,False
DHA190101,DHA1,True,Route preparation,1990-04-29,6700,Avalanche,True
DHA190102,DHA1,False,No death,1900-01-01,0,No death,False
DHA190301,DHA1,False,No death,1900-01-01,0,No death,False
DHA190302,DHA1,False,No death,1900-01-01,0,No death,False
DHA190303,DHA1,False,No death,1900-01-01,0,No death,False
DHA190304,DHA1,False,No death,1900-01-01,0,No death,False
DHA190305,DHA1,False,No death,1900-01-01,0,No death,False
DHA190305,DHA1,False,No death,1900-01-01,0,No death,True
DHA190306,DHA1,False,No death,1900-01-01,0,No death,False
DHA190307,DHA1,False,No death,1900-01-01,0,No death,False
DHA190307,DHA1,True,Descending from summit bid,1990-10-31,8000,Disappearance (unexplained),False
DHA190307,DHA1,False,No death,1900-01-01,0,No death,True
DHA191101,DHA1,False,No death,1900-01-01,0,No death,False
DHA191102,DHA1,False,No death,1900-01-01,0,No death,False
DHA191301,DHA1,False,No death,1900-01-01,0,No death,False
DHA191302,DHA1,False,No death,1900-01-01,0,No death,False
DHA191303,DHA1,False,No death,1900-01-01,0,No death,False
DHA191303,DHA1,False,No death,1900-01-01,0,No death,True
DHA191304,DHA1,False,No death,1900-01-01,0,No death,False
DHA191305,DHA1,False,No death,1900-01-01,0,No death,False
DHA191306,DHA1,False,No death,1900-01-01,0,No death,False
DHA192101,DHA1,False,No death,1900-01-01,0,No death,False
DHA192101,DHA1,True,Route preparation,1992-05-02,7000,Illness (non-AMS),False
DHA192102,DHA1,True,Route preparation,1992-05-11,6500,Disappearance (unexplained),False
DHA192102,DHA1,False,No death,1900-01-01,0,No death,False
DHA192301,DHA1,False,No death,1900-01-01,0,No death,False
DHA192302,DHA1,False,No death,1900-01-01,0,No death,False
DHA192303,DHA1,False,No death,1900-01-01,0,No death,False
DHA192304,DHA1,False,No death,1900-01-01,0,No death,False
DHA192305,DHA1,False,No death,1900-01-01,0,No death,False
DHA193101,DHA1,False,No death,1900-01-01,0,No death,False
DHA193102,DHA1,False,No death,1900-01-01,0,No death,False
DHA193103,DHA1,False,No death,1900-01-01,0,No death,False
DHA193301,DHA1,False,No death,1900-01-01,0,No death,False
DHA193302,DHA1,False,No death,1900-01-01,0,No death,False
DHA193303,DHA1,False,No death,1900-01-01,0,No death,False
DHA193303,DHA1,False,No death,1900-01-01,0,No death,True
DHA193304,DHA1,False,No death,1900-01-01,0,No death,False
DHA193305,DHA1,False,No death,1900-01-01,0,No death,False
DHA193306,DHA1,True,Route preparation,1993-10-06,6500,AMS (acute mtn sickness),False
DHA193306,DHA1,False,No death,1900-01-01,0,No death,False
DHA194101,DHA1,False,No death,1900-01-01,0,No death,False
DHA194301,DHA1,False,No death,1900-01-01,0,No death,False
DHA194301,DHA1,False,No death,1900-01-01,0,No death,True
DHA194302,DHA1,False,No death,1900-01-01,0,No death,False
DHA194302,DHA1,False,No death,1900-01-01,0,No death,True
DHA194303,DHA1,False,No death,1900-01-01,0,No death,False
DHA194303,DHA1,True,Descending from summit bid,1994-09-26,7500,Fall,False
DHA194304,DHA1,False,No death,1900-01-01,0,No death,False
DHA194305,DHA1,False,No death,1900-01-01,0,No death,False
DHA194306,DHA1,False,No death,1900-01-01,0,No death,False
DHA194306,DHA1,True,Descending from summit bid,1994-10-13,7400,Fall,False
DHA194307,DHA1,False,No death,1900-01-01,0,No death,False
DHA194308,DHA1,False,No death,1900-01-01,0,No death,False
DHA194401,DHA1,False,No death,1900-01-01,0,No death,False
DHA195101,DHA1,False,No death,1900-01-01,0,No death,False
DHA195102,DHA1,False,No death,1900-01-01,0,No death,False
DHA195102,DHA1,True,Descending from summit bid,1995-05-19,8150,Exposure / frostbite,False
DHA195301,DHA1,False,No death,1900-01-01,0,No death,False
DHA195301,DHA1,True,Descending from summit bid,1995-10-06,7500,Fall,False
DHA195301,DHA1,False,No death,1900-01-01,0,No death,True
DHA195302,DHA1,False,No death,1900-01-01,0,No death,False
DHA195302,DHA1,False,No death,1900-01-01,0,No death,True
DHA195303,DHA1,False,No death,1900-01-01,0,No death,False
DHA195304,DHA1,False,No death,1900-01-01,0,No death,False
DHA195304,DHA1,False,No death,1900-01-01,0,No death,True
DHA195305,DHA1,False,No death,1900-01-01,0,No death,False
DHA195306,DHA1,False,No death,1900-01-01,0,No death,False
DHA195307,DHA1,False,No death,1900-01-01,0,No death,False
DHA195308,DHA1,False,No death,1900-01-01,0,No death,False
DHA195309,DHA1,False,No death,1900-01-01,0,No death,False
DHA195401,DHA1,False,No death,1900-01-01,0,No death,False
DHA196101,DHA1,False,No death,1900-01-01,0,No death,False
DHA196102,DHA1,False,No death,1900-01-01,0,No death,False
DHA196102,DHA1,False,No death,1900-01-01,0,No death,True
DHA196103,DHA1,False,No death,1900-01-01,0,No death,False
DHA196104,DHA1,False,No death,1900-01-01,0,No death,False
DHA196301,DHA1,False,No death,1900-01-01,0,No death,False
DHA196302,DHA1,False,No death,1900-01-01,0,No death,False
DHA196303,DHA1,False,No death,1900-01-01,0,No death,False
DHA196304,DHA1,False,No death,1900-01-01,0,No death,False
DHA196305,DHA1,False,No death,1900-01-01,0,No death,False
DHA196306,DHA1,False,No death,1900-01-01,0,No death,False
DHA197101,DHA1,False,No death,1900-01-01,0,No death,False
DHA197101,DHA1,False,No death,1900-01-01,0,No death,True
DHA197102,DHA1,False,No death,1900-01-01,0,No death,False
DHA197103,DHA1,False,No death,1900-01-01,0,No death,False
DHA197103,DHA1,False,No death,1900-01-01,0,No death,True
DHA197104,DHA1,False,No death,1900-01-01,0,No death,False
DHA197105,DHA1,False,No death,1900-01-01,0,No death,False
DHA197106,DHA1,False,No death,1900-01-01,0,No death,False
DHA197107,DHA1,False,No death,1900-01-01,0,No death,False
DHA197301,DHA1,False,No death,1900-01-01,0,No death,False
DHA197302,DHA1,False,No death,1900-01-01,0,No death,False
DHA197303,DHA1,False,No death,1900-01-01,0,No death,False
DHA197304,DHA1,False,No death,1900-01-01,0,No death,False
DHA197305,DHA1,False,No death,1900-01-01,0,No death,False
DHA197306,DHA1,False,No death,1900-01-01,0,No death,False
DHA197307,DHA1,False,No death,1900-01-01,0,No death,False
DHA197401,DHA1,False,No death,1900-01-01,0,No death,False
DHA198101,DHA1,False,No death,1900-01-01,0,No death,False
DHA198101,DHA1,True,Ascending in summit bid,1998-05-01,7500,Fall,False
DHA198102,DHA1,True,Route preparation,1998-05-11,6550,Falling rock / ice,False
DHA198102,DHA1,True,Route preparation,1998-05-11,6550,Falling rock / ice,True
DHA198103,DHA1,False,No death,1900-01-01,0,No death,False
DHA198104,DHA1,False,No death,1900-01-01,0,No death,False
DHA198105,DHA1,False,No death,1900-01-01,0,No death,False
DHA198106,DHA1,False,No death,1900-01-01,0,No death,False
DHA198107,DHA1,False,No death,1900-01-01,0,No death,False
EVER63101,EVER,False,No death,1900-01-01,0,No death,False
EVER63101,EVER,True,Route preparation,1963-03-23,5800,Icefall collapse,False
EVER63101,EVER,False,No death,1900-01-01,0,No death,True
EVER65101,EVER,False,No death,1900-01-01,0,No death,False
EVER65101,EVER,False,No death,1900-01-01,0,No death,True
EVER69101,EVER,False,No death,1900-01-01,0,No death,False
EVER69301,EVER,False,No death,1900-01-01,0,No death,False
EVER69302,EVER,False,No death,1900-01-01,0,No death,False
EVER70101,EVER,False,No death,1900-01-01,0,No death,False
EVER72101,EVER,False,No death,1900-01-01,0,No death,False
EVER72301,EVER,False,No death,1900-01-01,0,No death,False
EVER73101,EVER,False,No death,1900-01-01,0,No death,False
EVER73101,EVER,False,No death,1900-01-01,0,No death,True
EVER73301,EVER,False,No death,1900-01-01,0,No death,False
EVER74101,EVER,False,No death,1900-01-01,0,No death,False
EVER74301,EVER,True,Route preparation,1974-09-09,6400,Avalanche,False
EVER74301,EVER,False,No death,1900-01-01,0,No death,False
EVER75101,EVER,False,No death,1900-01-01,0,No death,False
EVER75101,EVER,False,No death,1900-01-01,0,No death,True
EVER75301,EVER,False,No death,1900-01-01,0,No death,False
EVER75301,EVER,True,Ascending in summit bid,1975-09-26,8800,Fall,False
EVER75301,EVER,False,No death,1900-01-01,0,No death,True
EVER76101,EVER,False,No death,1900-01-01,0,No death,False
EVER76101,EVER,True,Route preparation,1976-04-10,6600,Crevasse,False
EVER76301,EVER,False,No death,1900-01-01,0,No death,False
EVER77101,EVER,False,No death,1900-01-01,0,No death,False
EVER77301,EVER,False,No death,1900-01-01,0,No death,False
EVER77301,EVER,False,No death,1900-01-01,0,No death,True
EVER78301,EVER,False,No death,1900-01-01,0,No death,False
EVER78302,EVER,False,No death,1900-01-01,0,No death,False
EVER79101,EVER,False,No death,1900-01-01,0,No death,False
EVER79101,EVER,True,Descending from summit bid,1979-05-16,7600,Fall,True
EVER79301,EVER,False,No death,1900-01-01,0,No death,False
EVER79301,EVER,True,Descending from summit bid,1979-10-03,8000,Exhaustion,False
EVER79301,EVER,True,Descending from summit bid,1979-10-03,8350,Exhaustion,False
EVER79301,EVER,False,No death,1900-01-01,0,No death,True
EVER79401,EVER,False,No death,1900-01-01,0,No death,False
EVER80101,EVER,False,No death,1900-01-01,0,No death,False
EVER80101,EVER,False,No death,1900-01-01,0,No death,True
EVER80102,EVER,False,No death,1900-01-01,0,No death,False
EVER80104,EVER,False,No death,1900-01-01,0,No death,False
EVER80201,EVER,False,No death,1900-01-01,0,No death,False
EVER80301,EVER,False,No death,1900-01-01,0,No death,False
EVER80301,EVER,True,Route preparation,1980-09-22,6400,Avalanche,False
EVER80401,EVER,False,No death,1900-01-01,0,No death,False
EVER80401,EVER,True,Route preparation,1981-01-12,6800,Fall,False
EVER80402,EVER,False,No death,1900-01-01,0,No death,False
EVER81102,EVER,False,No death,1900-01-01,0,No death,False
EVER81301,EVER,False,No death,1900-01-01,0,No death,False
EVER81301,EVER,False,No death,1900-01-01,0,No death,True
EVER81302,EVER,False,No death,1900-01-01,0,No death,False
EVER81303,EVER,False,No death,1900-01-01,0,No death,False
EVER82101,EVER,False,No death,1900-01-01,0,No death,False
EVER82102,EVER,False,No death,1900-01-01,0,No death,False
EVER82102,EVER,True,Route preparation,1982-05-15,7950,Fall,False
EVER82301,EVER,False,No death,1900-01-01,0,No death,False
EVER82302,EVER,False,No death,1900-01-01,0,No death,False
EVER82302,EVER,True,Route preparation,1982-09-02,5800,Icefall collapse,False
EVER82302,EVER,False,No death,1900-01-01,0,No death,True
EVER82401,EVER,False,No death,1900-01-01,0,No death,False
EVER82401,EVER,False,No death,1900-01-01,0,No death,True
EVER82402,EVER,True,Descending from summit bid,1982-12-28,8800,Fall,False
EVER82402,EVER,False,No death,1900-01-01,0,No death,False
EVER83101,EVER,False,No death,1900-01-01,0,No death,False
EVER83102,EVER,False,No death,1900-01-01,0,No death,False
EVER83102,EVER,False,No death,1900-01-01,0,No death,True
EVER83103,EVER,False,No death,1900-01-01,0,No death,False
EVER83301,EVER,False,No death,1900-01-01,0,No death,False
EVER83303,EVER,False,No death,1900-01-01,0,No death,False
EVER83304,EVER,False,No death,1900-01-01,0,No death,False
EVER83305,EVER,False,No death,1900-01-01,0,No death,False
EVER83305,EVER,True,Descending from summit bid,1983-10-08,8600,Fall,True
EVER83306,EVER,False,No death,1900-01-01,0,No death,False
EVER83306,EVER,True,Descending from summit bid,1983-10-08,8800,Fall,False
EVER83306,EVER,True,Descending from summit bid,1983-10-09,8800,Fall,False
EVER83401,EVER,False,No death,1900-01-01,0,No death,False
EVER83401,EVER,False,No death,1900-01-01,0,No death,True
EVER83402,EVER,False,No death,1900-01-01,0,No death,False
EVER84101,EVER,False,No death,1900-01-01,0,No death,False
EVER84102,EVER,False,No death,1900-01-01,0,No death,False
EVER84102,EVER,False,No death,1900-01-01,0,No death,True
EVER84102,EVER,True,Route preparation,1984-03-26,5600,Avalanche,True
EVER84102,EVER,True,Death enroute BC,1984-03-28,4900,AMS (acute mtn sickness),True
EVER84103,EVER,False,No death,1900-01-01,0,No death,False
EVER84103,EVER,True,Descending from summit bid,1984-04-21,8600,Exposure / frostbite,False
EVER84103,EVER,False,No death,1900-01-01,0,No death,True
EVER84104,EVER,False,No death,1900-01-01,0,No death,False
EVER84104,EVER,True,Route preparation,1984-04-03,6500,Avalanche,False
EVER84105,EVER,False,No death,1900-01-01,0,No death,False
EVER84301,EVER,False,No death,1900-01-01,0,No death,False
EVER84302,EVER,False,No death,1900-01-01,0,No death,False
EVER84302,EVER,True,Ascending in summit bid,1984-10-24,8400,Fall,False
EVER84302,EVER,True,Ascending in summit bid,1984-10-24,8400,Fall,True
EVER84302,EVER,False,No death,1900-01-01,0,No death,True
EVER84303,EVER,False,No death,1900-01-01,0,No death,False
EVER84304,EVER,True,Ascending in summit bid,1984-10-09,8140,Fall,False
EVER84304,EVER,False,No death,1900-01-01,0,No death,False
EVER84305,EVER,False,No death,1900-01-01,0,No death,False
EVER84305,EVER,False,No death,1900-01-01,0,No death,True
EVER84306,EVER,False,No death,1900-01-01,0,No death,False
EVER84306,EVER,True,Descending from summit bid,1984-10-15,7900,Fall,False
EVER84306,EVER,False,No death,1900-01-01,0,No death,True
EVER84401,EVER,False,No death,1900-01-01,0,No death,False
EVER84402,EVER,False,No death,1900-01-01,0,No death,False
EVER84402,EVER,False,No death,1900-01-01,0,No death,True
EVER85101,EVER,False,No death,1900-01-01,0,No death,False
EVER85102,EVER,False,No death,1900-01-01,0,No death,False
EVER85102,EVER,False,No death,1900-01-01,0,No death,True
EVER85103,EVER,False,No death,1900-01-01,0,No death,False
EVER85104,EVER,False,No death,1900-01-01,0,No death,False
EVER85104,EVER,True,Ascending in summit bid,1985-05-12,7500,Fall,False
EVER85201,EVER,False,No death,1900-01-01,0,No death,False
EVER85201,EVER,False,No death,1900-01-01,0,No death,True
EVER85202,EVER,False,No death,1900-01-01,0,No death,False
EVER85301,EVER,False,No death,1900-01-01,0,No death,False
EVER85302,EVER,False,No death,1900-01-01,0,No death,False
EVER85302,EVER,True,Route preparation,1985-09-17,6900,Avalanche,False
EVER85303,EVER,False,No death,1900-01-01,0,No death,False
EVER85303,EVER,False,No death,1900-01-01,0,No death,True
EVER85303,EVER,True,Descending from summit bid,1985-10-10,7950,Exposure / frostbite,False
EVER85303,EVER,True,Descending from summit bid,1985-10-07,8500,Fall,False
EVER85303,EVER,True,Route preparation,1985-10-10,7900,Exposure / frostbite,False
EVER85304,EVER,False,No death,1900-01-01,0,No death,False
EVER85304,EVER,False,No death,1900-01-01,0,No death,True
EVER85401,EVER,False,No death,1900-01-01,0,No death,False
EVER85402,EVER,False,No death,1900-01-01,0,No death,False
EVER85402,EVER,False,No death,1900-01-01,0,No death,True
EVER85403,EVER,False,No death,1900-01-01,0,No death,False
EVER85403,EVER,False,No death,1900-01-01,0,No death,True
EVER85404,EVER,False,No death,1900-01-01,0,No death,False
EVER85404,EVER,False,No death,1900-01-01,0,No death,True
EVER86101,EVER,False,No death,1900-01-01,0,No death,False
EVER86102,EVER,False,No death,1900-01-01,0,No death,False
EVER86103,EVER,False,No death,1900-01-01,0,No death,False
EVER86104,EVER,False,No death,1900-01-01,0,No death,False
EVER86104,EVER,False,No death,1900-01-01,0,No death,True
EVER86105,EVER,False,No death,1900-01-01,0,No death,False
EVER86201,EVER,False,No death,1900-01-01,0,No death,False
EVER86202,EVER,False,No death,1900-01-01,0,No death,False
EVER86203,EVER,False,No death,1900-01-01,0,No death,False
EVER86203,EVER,True,Route preparation,1986-08-16,7000,Fall,False
EVER86301,EVER,False,No death,1900-01-01,0,No death,False
EVER86302,EVER,False,No death,1900-01-01,0,No death,False
EVER86302,EVER,True,Ascending in summit bid,1986-09-28,7500,Avalanche,False
EVER86302,EVER,False,No death,1900-01-01,0,No death,True
EVER86302,EVER,True,Route preparation,1986-10-04,5700,Icefall collapse,True
EVER86303,EVER,False,No death,1900-01-01,0,No death,False
EVER86303,EVER,True,Route preparation,1986-10-17,6600,Avalanche,True
EVER86304,EVER,False,No death,1900-01-01,0,No death,False
EVER86305,EVER,False,No death,1900-01-01,0,No death,False
EVER86401,EVER,False,No death,1900-01-01,0,No death,False
EVER86401,EVER,False,No death,1900-01-01,0,No death,True
EVER86402,EVER,False,No death,1900-01-01,0,No death,False
EVER86402,EVER,False,No death,1900-01-01,0,No death,True
EVER86402,EVER,True,Route preparation,1987-01-30,7500,Fall,True
EVER87101,EVER,False,No death,1900-01-01,0,No death,False
EVER87102,EVER,False,No death,1900-01-01,0,No death,False
EVER87103,EVER,False,No death,1900-01-01,0,No death,False
EVER87104,EVER,False,No death,1900-01-01,0,No death,False
EVER87105,EVER,False,No death,1900-01-01,0,No death,False
EVER87106,EVER,False,No death,1900-01-01,0,No death,False
EVER87106,EVER,True,Descending from summit bid,1987-05-21,6400,Fall,False
EVER87201,EVER,False,No death,1900-01-01,0,No death,False
EVER87202,EVER,False,No death,1900-01-01,0,No death,False
EVER87301,EVER,False,No death,1900-01-01,0,No death,False
EVER87301,EVER,True,Death at BC / ABC,1987-09-02,5400,Other,False
EVER87302,EVER,False,No death,1900-01-01,0,No death,False
EVER87303,EVER,False,No death,1900-01-01,0,No death,False
