expid_x,peakid,host,nation,season,citizen,myear,sherpa,tibetan,heightm,himal,location,phost,region,pkname,pseason,pmonth
EVER97115,EVER,Nepal,Belgium,Winter,Australia,1992,False,False,8849,Khumbu,Khumbu Himal,Nepal & China,Khumbu-Rolwaling-Makalu,Everest,Spring,May
EVER97116,EVER,Nepal,Belgium,Winter,Germany,1992,False,False,8849,Khumbu,Khumbu Himal,Nepal & China,Khumbu-Rolwaling-Makalu,Everest,Spring,May
EVER97117,EVER,Nepal,Belgium,Winter,Poland,1992,False,False,8849,Khumbu,Khumbu Himal,Nepal & China,Khumbu-Rolwaling-Makalu,Everest,Spring,May
EVER97117,EVER,Nepal,Belgium,Winter,Portugal,1992,False,False,8849,Khumbu,Khumbu Himal,Nepal & China,Khumbu-Rolwaling-Makalu,Everest,Spring,May
EVER97117,EVER,Nepal,Belgium,Winter,USA,1992,False,False,8849,Khumbu,Khumbu Himal,Nepal & China,Khumbu-Rolwaling-Makalu,Everest,Spring,May
EVER97117,EVER,Nepal,Belgium,Winter,Germany,1992,False,False,8849,Khumbu,Khumbu Himal,Nepal & China,Khumbu-Rolwaling-Makalu,Everest,Spring,May
EVER97118,EVER,Nepal,Belgium,Winter,Georgia,1992,False,False,8849,Khumbu,Khumbu Himal,Nepal & China,Khumbu-Rolwaling-Makalu,Everest,Spring,May
EVER97119,EVER,Nepal,Belgium,Winter,Belgium,1992,False,False,8849,Khumbu,Khumbu Himal,Nepal & China,Khumbu-Rolwaling-Makalu,Everest,Spring,May
EVER97120,EVER,Nepal,Belgium,Winter,Austria,1992,False,False,8849,Khumbu,Khumbu Himal,Nepal & China,Khumbu-Rolwaling-Makalu,Everest,Spring,May
EVER97121,EVER,Nepal,Belgium,Winter,USA,1992,False,False,8849,Khumbu,Khumbu Himal,Nepal & China,Khumbu-Rolwaling-Makalu,Everest,Spring,May
EVER97121,EVER,Nepal,Belgium,Winter,USA/UK,1992,False,False,8849,Khumbu,Khumbu Himal,Nepal & China,Khumbu-Rolwaling-Makalu,Everest,Spring,May
EVER97121,EVER,Nepal,Belgium,Winter,UK,1992,False,False,8849,Khumbu,Khumbu Himal,Nepal & China,Khumbu-Rolwaling-Makalu,Everest,Spring,May
EVER97121,EVER,Nepal,Belgium,Winter,Nepal,1992,True,False,8849,Khumbu,Khumbu Himal,Nepal & China,Khumbu-Rolwaling-Makalu,Everest,Spring,May
EVER97122,EVER,Nepal,Belgium,Winter,Italy,1992,False,False,8849,Khumbu,Khumbu Himal,Nepal & China,Khumbu-Rolwaling-Makalu,Everest,Spring,May
EVER97123,EVER,Nepal,Belgium,Winter,Pakistan,1992,False,False,8849,Khumbu,Khumbu Himal,Nepal & China,Khumbu-Rolwaling-Makalu,Everest,Spring,May
EVER97124,EVER,Nepal,Belgium,Winter,Croatia,1992,False,False,8849,Khumbu,Khumbu Himal,Nepal & China,Khumbu-Rolwaling-Makalu,Everest,Spring,May
EVER97124,EVER,Nepal,Belgium,Winter,Slovenia,1992,False,False,8849,Khumbu,Khumbu Himal,Nepal & China,Khumbu-Rolwaling-Makalu,Everest,Spring,May
EVER97124,EVER,Nepal,Belgium,Winter,Bosnia-Herzegovina,1992,False,False,8849,Khumbu,Khumbu Himal,Nepal & China,Khumbu-Rolwaling-Makalu,Everest,Spring,May
EVER97124,EVER,Nepal,Belgium,Winter,Germany,1992,False,False,8849,Khumbu,Khumbu Himal,Nepal & China,Khumbu-Rolwaling-Makalu,Everest,Spring,May
EVER97125,EVER,Nepal,Belgium,Winter,S Korea,1992,False,False,8849,Khumbu,Khumbu Himal,Nepal & China,Khumbu-Rolwaling-Makalu,Everest,Spring,May
EVER97125,EVER,Nepal,Belgium,Winter,Nepal,1992,False,False,8849,Khumbu,Khumbu Himal,Nepal & China,Khumbu-Rolwaling-Makalu,Everest,Spring,May
EVER97126,EVER,Nepal,Belgium,Winter,UK,1992,False,False,8849,Khumbu,Khumbu Himal,Nepal & China,Khumbu-Rolwaling-Makalu,Everest,Spring,May
EVER97126,EVER,Nepal,Belgium,Winter,Mexico,1992,False,False,8849,Khumbu,Khumbu Himal,Nepal & China,Khumbu-Rolwaling-Makalu,Everest,Spring,May
EVER97126,EVER,Nepal,Belgium,Winter,Australia,1992,False,False,8849,Khumbu,Khumbu Himal,Nepal & China,Khumbu-Rolwaling-Makalu,Everest,Spring,May
EVER97126,EVER,Nepal,Belgium,Winter,Nepal,1992,True,False,8849,Khumbu,Khumbu Himal,Nepal & China,Khumbu-Rolwaling-Makalu,Everest,Spring,May
EVER97127,EVER,Nepal,Belgium,Winter,Nepal,1992,False,False,8849,Khumbu,Khumbu Himal,Nepal & China,Khumbu-Rolwaling-Makalu,Everest,Spring,May
EVER97127,EVER,Nepal,Belgium,Winter,Nepal,1992,True,False,8849,Khumbu,Khumbu Himal,Nepal & China,Khumbu-Rolwaling-Makalu,Everest,Spring,May
EVER97128,EVER,Nepal,Belgium,Winter,Brazil,1992,False,False,8849,Khumbu,Khumbu Himal,Nepal & China,Khumbu-Rolwaling-Makalu,Everest,Spring,May
EVER97301,EVER,Nepal,Belgium,Winter,Japan,1992,False,False,8849,Khumbu,Khumbu Himal,Nepal & China,Khumbu-Rolwaling-Makalu,Everest,Spring,May
EVER97302,EVER,Nepal,Belgium,Winter,Switzerland,1992,False,False,8849,Khumbu,Khumbu Himal,Nepal & China,Khumbu-Rolwaling-Makalu,Everest,Spring,May
EVER97303,EVER,Nepal,Belgium,Winter,Colombia,1992,False,False,8849,Khumbu,Khumbu Himal,Nepal & China,Khumbu-Rolwaling-Makalu,Everest,Spring,May
EVER97304,EVER,Nepal,Belgium,Winter,Spain,1992,False,False,8849,Khumbu,Khumbu Himal,Nepal & China,Khumbu-Rolwaling-Makalu,Everest,Spring,May
EVER97304,EVER,Nepal,Belgium,Winter,Spain,1991,False,False,8849,Khumbu,Khumbu Himal,Nepal & China,Khumbu-Rolwaling-Makalu,Everest,Spring,May
EVER97305,EVER,Nepal,Belgium,Winter,USA,1991,False,False,8849,Khumbu,Khumbu Himal,Nepal & China,Khumbu-Rolwaling-Makalu,Everest,Spring,May
EVER97305,EVER,Nepal,Belgium,Winter,Germany,1991,False,False,8849,Khumbu,Khumbu Himal,Nepal & China,Khumbu-Rolwaling-Makalu,Everest,Spring,May
EVER97306,EVER,Nepal,Belgium,Winter,Spain,1991,False,False,8849,Khumbu,Khumbu Himal,Nepal & China,Khumbu-Rolwaling-Makalu,Everest,Spring,May
EVER97307,EVER,Nepal,Belgium,Winter,UK,1991,False,False,8849,Khumbu,Khumbu Himal,Nepal & China,Khumbu-Rolwaling-Makalu,Everest,Spring,May
EVER97308,EVER,Nepal,Belgium,Winter,Canada,1991,False,False,8849,Khumbu,Khumbu Himal,Nepal & China,Khumbu-Rolwaling-Makalu,Everest,Spring,May
EVER97309,EVER,Nepal,Belgium,Winter,S Korea,1991,False,False,8849,Khumbu,Khumbu Himal,Nepal & China,Khumbu-Rolwaling-Makalu,Everest,Spring,May
EVER97310,EVER,Nepal,Belgium,Winter,Spain,1991,False,False,8849,Khumbu,Khumbu Himal,Nepal & China,Khumbu-Rolwaling-Makalu,Everest,Spring,May
EVER97311,EVER,Nepal,Belgium,Winter,France,1991,False,False,8849,Khumbu,Khumbu Himal,Nepal & China,Khumbu-Rolwaling-Makalu,Everest,Spring,May
EVER97311,EVER,Nepal,Belgium,Winter,Canada,1991,False,False,8849,Khumbu,Khumbu Himal,Nepal & China,Khumbu-Rolwaling-Makalu,Everest,Spring,May
EVER97312,EVER,Nepal,Belgium,Winter,Mexico,1991,False,False,8849,Khumbu,Khumbu Himal,Nepal & China,Khumbu-Rolwaling-Makalu,Everest,Spring,May
EVER97312,EVER,Nepal,Belgium,Winter,Costa Rica,1991,False,False,8849,Khumbu,Khumbu Himal,Nepal & China,Khumbu-Rolwaling-Makalu,Everest,Spring,May
EVER98101,EVER,Nepal,Belgium,Winter,Denmark,1991,False,False,8849,Khumbu,Khumbu Himal,Nepal & China,Khumbu-Rolwaling-Makalu,Everest,Spring,May
EVER98102,EVER,Nepal,Belgium,Winter,Bolivia,1991,False,False,8849,Khumbu,Khumbu Himal,Nepal & China,Khumbu-Rolwaling-Makalu,Everest,Spring,May
EVER98103,EVER,Nepal,Belgium,Winter,Singapore,1991,False,False,8849,Khumbu,Khumbu Himal,Nepal & China,Khumbu-Rolwaling-Makalu,Everest,Spring,May
EVER98103,EVER,Nepal,Belgium,Winter,Malaysia,1991,False,False,8849,Khumbu,Khumbu Himal,Nepal & China,Khumbu-Rolwaling-Makalu,Everest,Spring,May
EVER98103,EVER,Nepal,Belgium,Winter,UK,1991,False,False,8849,Khumbu,Khumbu Himal,Nepal & China,Khumbu-Rolwaling-Makalu,Everest,Spring,May
EVER98103,EVER,Nepal,Belgium,Winter,Nepal,1991,True,False,8849,Khumbu,Khumbu Himal,Nepal & China,Khumbu-Rolwaling-Makalu,Everest,Spring,May
EVER98104,EVER,Nepal,Belgium,Winter,Slovakia,1991,False,False,8849,Khumbu,Khumbu Himal,Nepal & China,Khumbu-Rolwaling-Makalu,Everest,Spring,May
EVER98104,EVER,Nepal,Belgium,Winter,China,1991,False,True,8849,Khumbu,Khumbu Himal,Nepal & China,Khumbu-Rolwaling-Makalu,Everest,Spring,May
EVER98104,EVER,Nepal,Belgium,Winter,China,1991,False,False,8849,Khumbu,Khumbu Himal,Nepal & China,Khumbu-Rolwaling-Makalu,Everest,Spring,May
EVER98105,EVER,Nepal,Belgium,Winter,Spain,1991,False,False,8849,Khumbu,Khumbu Himal,Nepal & China,Khumbu-Rolwaling-Makalu,Everest,Spring,May
EVER98106,EVER,Nepal,Belgium,Winter,USA,1991,False,False,8849,Khumbu,Khumbu Himal,Nepal & China,Khumbu-Rolwaling-Makalu,Everest,Spring,May
EVER98106,EVER,Nepal,Belgium,Winter,UK,1991,False,False,8849,Khumbu,Khumbu Himal,Nepal & China,Khumbu-Rolwaling-Makalu,Everest,Spring,May
EVER98107,EVER,Nepal,Belgium,Winter,USA,1991,False,False,8849,Khumbu,Khumbu Himal,Nepal & China,Khumbu-Rolwaling-Makalu,Everest,Spring,May
EVER98107,EVER,Nepal,Belgium,Winter,Russia,1991,False,False,8849,Khumbu,Khumbu Himal,Nepal & China,Khumbu-Rolwaling-Makalu,Everest,Spring,May
EVER98107,EVER,Nepal,Belgium,Winter,Estonia,1991,False,False,8849,Khumbu,Khumbu Himal,Nepal & China,Khumbu-Rolwaling-Makalu,Everest,Spring,May
EVER98107,EVER,Nepal,Belgium,Winter,France,1991,False,False,8849,Khumbu,Khumbu Himal,Nepal & China,Khumbu-Rolwaling-Makalu,Everest,Spring,May
EVER98107,EVER,Nepal,Belgium,Winter,Georgia,1991,False,False,8849,Khumbu,Khumbu Himal,Nepal & China,Khumbu-Rolwaling-Makalu,Everest,Spring,May
EVER98108,EVER,Nepal,Belgium,Winter,USA,1991,False,False,8849,Khumbu,Khumbu Himal,Nepal & China,Khumbu-Rolwaling-Makalu,Everest,Spring,May
EVER98108,EVER,Nepal,Belgium,Winter,Argentina,1991,False,False,8849,Khumbu,Khumbu Himal,Nepal & China,Khumbu-Rolwaling-Makalu,Everest,Spring,May
EVER98108,EVER,Nepal,Belgium,Winter,UK,1991,False,False,8849,Khumbu,Khumbu Himal,Nepal & China,Khumbu-Rolwaling-Makalu,Everest,Spring,May
EVER98108,EVER,Nepal,Belgium,Winter,Nepal,1991,True,False,8849,Khumbu,Khumbu Himal,Nepal & China,Khumbu-Rolwaling-Makalu,Everest,Spring,May
EVER98109,EVER,Nepal,Belgium,Winter,UK,1991,False,False,8849,Khumbu,Khumbu Himal,Nepal & China,Khumbu-Rolwaling-Makalu,Everest,Spring,May
EVER98109,EVER,Nepal,Belgium,Winter,Canada,1991,False,False,8849,Khumbu,Khumbu Himal,Nepal & China,Khumbu-Rolwaling-Makalu,Everest,Spring,May
EVER98109,EVER,Nepal,Belgium,Winter,Australia,1991,False,False,8849,Khumbu,Khumbu Himal,Nepal & China,Khumbu-Rolwaling-Makalu,Everest,Spring,May
EVER98109,EVER,Nepal,Belgium,Winter,Mexico,1991,False,False,8849,Khumbu,Khumbu Himal,Nepal & China,Khumbu-Rolwaling-Makalu,Everest,Spring,May
EVER98109,EVER,Nepal,Belgium,Winter,Nepal,1991,True,False,8849,Khumbu,Khumbu Himal,Nepal & China,Khumbu-Rolwaling-Makalu,Everest,Spring,May
EVER98110,EVER,Nepal,Belgium,Winter,Russia,1991,False,False,8849,Khumbu,Khumbu Himal,Nepal & China,Khumbu-Rolwaling-Makalu,Everest,Spring,May
EVER98110,EVER,Nepal,Belgium,Winter,Belarus,1991,False,False,8849,Khumbu,Khumbu Himal,Nepal & China,Khumbu-Rolwaling-Makalu,Everest,Spring,May
EVER98111,EVER,Nepal,Belgium,Winter,Sweden,1991,False,False,8849,Khumbu,Khumbu Himal,Nepal & China,Khumbu-Rolwaling-Makalu,Everest,Spring,May
EVER98112,EVER,Nepal,Belgium,Winter,Iran,1991,False,False,8849,Khumbu,Khumbu Himal,Nepal & China,Khumbu-Rolwaling-Makalu,Everest,Spring,May
EVER98112,EVER,Nepal,Belgium,Winter,Nepal,1991,True,False,8849,Khumbu,Khumbu Himal,Nepal & China,Khumbu-Rolwaling-Makalu,Everest,Spring,May
EVER98113,EVER,Nepal,Belgium,Winter,UK,1991,False,False,8849,Khumbu,Khumbu Himal,Nepal & China,Khumbu-Rolwaling-Makalu,Everest,Spring,May
EVER98113,EVER,Nepal,Belgium,Winter,USA,1991,False,False,8849,Khumbu,Khumbu Himal,Nepal & China,Khumbu-Rolwaling-Makalu,Everest,Spring,May
EVER98113,EVER,Nepal,Belgium,Winter,Ireland,1991,False,False,8849,Khumbu,Khumbu Himal,Nepal & China,Khumbu-Rolwaling-Makalu,Everest,Spring,May
EVER98113,EVER,Nepal,Belgium,Winter,Canada,1991,False,False,8849,Khumbu,Khumbu Himal,Nepal & China,Khumbu-Rolwaling-Makalu,Everest,Spring,May
EVER98113,EVER,Nepal,Belgium,Winter,Nepal,1991,True,False,8849,Khumbu,Khumbu Himal,Nepal & China,Khumbu-Rolwaling-Makalu,Everest,Spring,May
EVER98113,EVER,Nepal,Belgium,Winter,India,1991,True,False,8849,Khumbu,Khumbu Himal,Nepal & China,Khumbu-Rolwaling-Makalu,Everest,Spring,May
EVER98114,EVER,Nepal,Belgium,Winter,USA,1991,False,False,8849,Khumbu,Khumbu Himal,Nepal & China,Khumbu-Rolwaling-Makalu,Everest,Spring,May
EVER98114,EVER,Nepal,Belgium,Winter,Nepal,1991,True,False,8849,Khumbu,Khumbu Himal,Nepal & China,Khumbu-Rolwaling-Makalu,Everest,Spring,May
EVER98115,EVER,Nepal,Belgium,Winter,Japan,1991,False,False,8849,Khumbu,Khumbu Himal,Nepal & China,Khumbu-Rolwaling-Makalu,Everest,Spring,May
EVER98115,EVER,Nepal,Belgium,Winter,Nepal,1991,True,False,8849,Khumbu,Khumbu Himal,Nepal & China,Khumbu-Rolwaling-Makalu,Everest,Spring,May
EVER98116,EVER,Nepal,Belgium,Winter,Japan,1991,False,False,8849,Khumbu,Khumbu Himal,Nepal & China,Khumbu-Rolwaling-Makalu,Everest,Spring,May
EVER98116,EVER,Nepal,Belgium,Winter,Nepal,1991,True,False,8849,Khumbu,Khumbu Himal,Nepal & China,Khumbu-Rolwaling-Makalu,Everest,Spring,May
EVER98117,EVER,Nepal,Belgium,Winter,India,1991,False,False,8849,Khumbu,Khumbu Himal,Nepal & China,Khumbu-Rolwaling-Makalu,Everest,Spring,May
EVER98117,EVER,Nepal,Belgium,Winter,Nepal,1991,True,False,8849,Khumbu,Khumbu Himal,Nepal & China,Khumbu-Rolwaling-Makalu,Everest,Spring,May
EVER98118,EVER,Nepal,Belgium,Winter,Uzbekistan,1991,False,False,8849,Khumbu,Khumbu Himal,Nepal & China,Khumbu-Rolwaling-Makalu,Everest,Spring,May
EVER98119,EVER,Nepal,Belgium,Winter,Poland,1991,False,False,8849,Khumbu,Khumbu Himal,Nepal & China,Khumbu-Rolwaling-Makalu,Everest,Spring,May
EVER98120,EVER,Nepal,Belgium,Winter,Czech Republic,1991,False,False,8849,Khumbu,Khumbu Himal,Nepal & China,Khumbu-Rolwaling-Makalu,Everest,Spring,May
EVER98121,EVER,Nepal,Belgium,Winter,Japan,1991,False,False,8849,Khumbu,Khumbu Himal,Nepal & China,Khumbu-Rolwaling-Makalu,Everest,Spring,May
EVER98122,EVER,Nepal,Belgium,Winter,Belgium,1991,False,False,8849,Khumbu,Khumbu Himal,Nepal & China,Khumbu-Rolwaling-Makalu,Everest,Spring,May
EVER98122,EVER,Nepal,Belgium,Winter,France,1991,False,False,8849,Khumbu,Khumbu Himal,Nepal & China,Khumbu-Rolwaling-Makalu,Everest,Spring,May
EVER98122,EVER,Nepal,Belgium,Winter,Portugal,1991,False,False,8849,Khumbu,Khumbu Himal,Nepal & China,Khumbu-Rolwaling-Makalu,Everest,Spring,May
EVER98122,EVER,Nepal,Belgium,Winter,Brazil,1991,False,False,8849,Khumbu,Khumbu Himal,Nepal & China,Khumbu-Rolwaling-Makalu,Everest,Spring,May
EVER98123,EVER,Nepal,Belgium,Winter,S Africa,1991,False,False,8849,Khumbu,Khumbu Himal,Nepal & China,Khumbu-Rolwaling-Makalu,Everest,Spring,May
EVER98123,EVER,Nepal,Belgium,Winter,UK,1991,False,False,8849,Khumbu,Khumbu Himal,Nepal & China,Khumbu-Rolwaling-Makalu,Everest,Spring,May
EVER98123,EVER,Nepal,Belgium,Winter,Nepal,1991,True,False,8849,Khumbu,Khumbu Himal,Nepal & China,Khumbu-Rolwaling-Makalu,Everest,Spring,May
EVER98124,EVER,Nepal,Belgium,Winter,New Zealand,1991,False,False,8849,Khumbu,Khumbu Himal,Nepal & China,Khumbu-Rolwaling-Makalu,Everest,Spring,May
EVER98124,EVER,Nepal,Belgium,Winter,Japan,1991,False,False,8849,Khumbu,Khumbu Himal,Nepal & China,Khumbu-Rolwaling-Makalu,Everest,Spring,May
EVER98124,EVER,Nepal,Belgium,Winter,Nepal,1991,True,False,8849,Khumbu,Khumbu Himal,Nepal & China,Khumbu-Rolwaling-Makalu,Everest,Spring,May
EVER98125,EVER,Nepal,Belgium,Winter,UK,1991,False,False,8849,Khumbu,Khumbu Himal,Nepal & China,Khumbu-Rolwaling-Makalu,Everest,Spring,May
EVER98125,EVER,Nepal,Belgium,Winter,Nepal,1991,True,False,8849,Khumbu,Khumbu Himal,Nepal & China,Khumbu-Rolwaling-Makalu,Everest,Spring,May
EVER98126,EVER,Nepal,Belgium,Winter,Poland,1991,False,False,8849,Khumbu,Khumbu Himal,Nepal & China,Khumbu-Rolwaling-Makalu,Everest,Spring,May
EVER98127,EVER,Nepal,Belgium,Winter,USA,1991,False,False,8849,Khumbu,Khumbu Himal,Nepal & China,Khumbu-Rolwaling-Makalu,Everest,Spring,May
EVER98128,EVER,Nepal,Belgium,Winter,USA,1991,False,False,8849,Khumbu,Khumbu Himal,Nepal & China,Khumbu-Rolwaling-Makalu,Everest,Spring,May
EVER98128,EVER,Nepal,Belgium,Winter,Canada,1991,False,False,8849,Khumbu,Khumbu Himal,Nepal & China,Khumbu-Rolwaling-Makalu,Everest,Spring,May
EVER98128,EVER,Nepal,Belgium,Winter,Nepal,1991,True,False,8849,Khumbu,Khumbu Himal,Nepal & China,Khumbu-Rolwaling-Makalu,Everest,Spring,May
EVER98129,EVER,Nepal,Belgium,Winter,Japan,1991,False,False,8849,Khumbu,Khumbu Himal,Nepal & China,Khumbu-Rolwaling-Makalu,Everest,Spring,May
EVER98129,EVER,Nepal,Belgium,Winter,Nepal,1991,True,False,8849,Khumbu,Khumbu Himal,Nepal & China,Khumbu-Rolwaling-Makalu,Everest,Spring,May
EVER98130,EVER,Nepal,Belgium,Winter,Switzerland,1991,False,False,8849,Khumbu,Khumbu Himal,Nepal & China,Khumbu-Rolwaling-Makalu,Everest,Spring,May
EVER98131,EVER,Nepal,Belgium,Winter,Germany,1991,False,False,8849,Khumbu,Khumbu Himal,Nepal & China,Khumbu-Rolwaling-Makalu,Everest,Spring,May
EVER98131,EVER,Nepal,Belgium,Winter,Austria,1991,False,False,8849,Khumbu,Khumbu Himal,Nepal & China,Khumbu-Rolwaling-Makalu,Everest,Spring,May
EVER98132,EVER,Nepal,Belgium,Winter,New Zealand,1991,False,False,8849,Khumbu,Khumbu Himal,Nepal & China,Khumbu-Rolwaling-Makalu,Everest,Spring,May
EVER62102,EVER,Nepal,Belgium,Winter,USA,1991,False,False,8849,Khumbu,Khumbu Himal,Nepal & China,Khumbu-Rolwaling-Makalu,Everest,Spring,May
KANG29101,KANG,Nepal,USA,Spring,USA,1990,False,False,8586,Kangchenjunga/Simhalila,Kangchenjunga Himal,Nepal & India,Kangchenjunga-Janak,Kangchenjunga,Spring,May
KANG77101,KANG,Nepal,USA,Spring,India,1990,False,False,8586,Kangchenjunga/Simhalila,Kangchenjunga Himal,Nepal & India,Kangchenjunga-Janak,Kangchenjunga,Spring,May
KANG77101,KANG,Nepal,USA,Spring,India,1990,False,True,8586,Kangchenjunga/Simhalila,Kangchenjunga Himal,Nepal & India,Kangchenjunga-Janak,Kangchenjunga,Spring,May
KANG77101,KANG,Nepal,USA,Spring,India,1990,True,False,8586,Kangchenjunga/Simhalila,Kangchenjunga Himal,Nepal & India,Kangchenjunga-Janak,Kangchenjunga,Spring,May
KANG79101,KANG,Nepal,USA,Spring,France,1990,False,False,8586,Kangchenjunga/Simhalila,Kangchenjunga Himal,Nepal & India,Kangchenjunga-Janak,Kangchenjunga,Spring,May
KANG79101,KANG,Nepal,USA,Spring,UK,1990,False,False,8586,Kangchenjunga/Simhalila,Kangchenjunga Himal,Nepal & India,Kangchenjunga-Janak,Kangchenjunga,Spring,May
KANG80101,KANG,Nepal,USA,Spring,Japan,1990,False,False,8586,Kangchenjunga/Simhalila,Kangchenjunga Himal,Nepal & India,Kangchenjunga-Janak,Kangchenjunga,Spring,May
KANG80101,KANG,Nepal,USA,Spring,Nepal,1990,True,False,8586,Kangchenjunga/Simhalila,Kangchenjunga Himal,Nepal & India,Kangchenjunga-Janak,Kangchenjunga,Spring,May
KANG80102,KANG,Nepal,USA,Spring,W Germany,1990,False,False,8586,Kangchenjunga/Simhalila,Kangchenjunga Himal,Nepal & India,Kangchenjunga-Janak,Kangchenjunga,Spring,May
KANG80102,KANG,Nepal,USA,Spring,Poland,1990,False,False,8586,Kangchenjunga/Simhalila,Kangchenjunga Himal,Nepal & India,Kangchenjunga-Janak,Kangchenjunga,Spring,May
KANG80102,KANG,Nepal,USA,Spring,Switzerland,1990,False,False,8586,Kangchenjunga/Simhalila,Kangchenjunga Himal,Nepal & India,Kangchenjunga-Janak,Kangchenjunga,Spring,May
KANG80102,KANG,Nepal,USA,Spring,Austria,1990,False,False,8586,Kangchenjunga/Simhalila,Kangchenjunga Himal,Nepal & India,Kangchenjunga-Janak,Kangchenjunga,Spring,May
KANG80102,KANG,Nepal,USA,Spring,Nepal,1990,True,False,8586,Kangchenjunga/Simhalila,Kangchenjunga Himal,Nepal & India,Kangchenjunga-Janak,Kangchenjunga,Spring,May
KANG81101,KANG,Nepal,USA,Spring,Japan,1990,False,False,8586,Kangchenjunga/Simhalila,Kangchenjunga Himal,Nepal & India,Kangchenjunga-Janak,Kangchenjunga,Spring,May
KANG81101,KANG,Nepal,USA,Spring,Nepal,1990,True,False,8586,Kangchenjunga/Simhalila,Kangchenjunga Himal,Nepal & India,Kangchenjunga-Janak,Kangchenjunga,Spring,May
KANG81102,KANG,Nepal,USA,Spring,Czechoslovakia,1990,False,False,8586,Kangchenjunga/Simhalila,Kangchenjunga Himal,Nepal & India,Kangchenjunga-Janak,Kangchenjunga,Spring,May
KANG81301,KANG,Nepal,USA,Spring,France,1990,False,False,8586,Kangchenjunga/Simhalila,Kangchenjunga Himal,Nepal & India,Kangchenjunga-Janak,Kangchenjunga,Spring,May
KANG82101,KANG,Nepal,USA,Spring,Italy,1990,False,False,8586,Kangchenjunga/Simhalila,Kangchenjunga Himal,Nepal & India,Kangchenjunga-Janak,Kangchenjunga,Spring,May
KANG82101,KANG,Nepal,USA,Spring,Nepal,1990,True,False,8586,Kangchenjunga/Simhalila,Kangchenjunga Himal,Nepal & India,Kangchenjunga-Janak,Kangchenjunga,Spring,May
KANG82102,KANG,Nepal,USA,Spring,Italy,1990,False,False,8586,Kangchenjunga/Simhalila,Kangchenjunga Himal,Nepal & India,Kangchenjunga-Janak,Kangchenjunga,Spring,May
KANG82102,KANG,Nepal,USA,Spring,Canada,1990,False,False,8586,Kangchenjunga/Simhalila,Kangchenjunga Himal,Nepal & India,Kangchenjunga-Janak,Kangchenjunga,Spring,May
KANG82102,KANG,Nepal,USA,Spring,Nepal,1990,True,False,8586,Kangchenjunga/Simhalila,Kangchenjunga Himal,Nepal & India,Kangchenjunga-Janak,Kangchenjunga,Spring,May
KANG83101,KANG,Nepal,USA,Spring,W Germany,1990,False,False,8586,Kangchenjunga/Simhalila,Kangchenjunga Himal,Nepal & India,Kangchenjunga-Janak,Kangchenjunga,Spring,May
KANG83102,KANG,Nepal,USA,Spring,Austria,1990,False,False,8586,Kangchenjunga/Simhalila,Kangchenjunga Himal,Nepal & India,Kangchenjunga-Janak,Kangchenjunga,Spring,May
KANG83301,KANG,Nepal,USA,Spring,Switzerland,1990,False,False,8586,Kangchenjunga/Simhalila,Kangchenjunga Himal,Nepal & India,Kangchenjunga-Janak,Kangchenjunga,Spring,May
KANG83302,KANG,Nepal,USA,Spring,France,1990,False,False,8586,Kangchenjunga/Simhalila,Kangchenjunga Himal,Nepal & India,Kangchenjunga-Janak,Kangchenjunga,Spring,May
KANG84101,KANG,Nepal,USA,Spring,Japan,1990,False,False,8586,Kangchenjunga/Simhalila,Kangchenjunga Himal,Nepal & India,Kangchenjunga-Janak,Kangchenjunga,Spring,May
KANG84101,KANG,Nepal,USA,Spring,Nepal,1990,True,False,8586,Kangchenjunga/Simhalila,Kangchenjunga Himal,Nepal & India,Kangchenjunga-Janak,Kangchenjunga,Spring,May
KANG84102,KANG,Nepal,USA,Spring,New Zealand,1990,False,False,8586,Kangchenjunga/Simhalila,Kangchenjunga Himal,Nepal & India,Kangchenjunga-Janak,Kangchenjunga,Spring,May
KANG84301,KANG,Nepal,USA,Spring,USA,1990,False,False,8586,Kangchenjunga/Simhalila,Kangchenjunga Himal,Nepal & India,Kangchenjunga-Janak,Kangchenjunga,Spring,May
KANG84301,KANG,Nepal,USA,Spring,Canada,1990,False,False,8586,Kangchenjunga/Simhalila,Kangchenjunga Himal,Nepal & India,Kangchenjunga-Janak,Kangchenjunga,Spring,May
KANG84401,KANG,Nepal,USA,Spring,Australia,1990,False,False,8586,Kangchenjunga/Simhalila,Kangchenjunga Himal,Nepal & India,Kangchenjunga-Janak,Kangchenjunga,Spring,May
KANG84401,KANG,Nepal,USA,Spring,USA,1990,False,False,8586,Kangchenjunga/Simhalila,Kangchenjunga Himal,Nepal & India,Kangchenjunga-Janak,Kangchenjunga,Spring,May
KANG84401,KANG,Nepal,USA,Spring,Nepal,1990,False,False,8586,Kangchenjunga/Simhalila,Kangchenjunga Himal,Nepal & India,Kangchenjunga-Janak,Kangchenjunga,Spring,May
KANG85101,KANG,Nepal,USA,Spring,USA,1990,False,False,8586,Kangchenjunga/Simhalila,Kangchenjunga Himal,Nepal & India,Kangchenjunga-Janak,Kangchenjunga,Spring,May
KANG85101,KANG,Nepal,USA,Spring,Canada,1990,False,False,8586,Kangchenjunga/Simhalila,Kangchenjunga Himal,Nepal & India,Kangchenjunga-Janak,Kangchenjunga,Spring,May
